Siriema HotSpot Analysis

Radius(m): 300
Number of Simulations: 1000
Confidence Limit(%): 95

Linear Distance(km)	Latitude		Longitude			HS			UCL			LCL
    10.746		-2.708210428		-44.316424972		  -0.215999		   0.783995		  -0.215999
    10.846		-2.708920877		-44.316980392		  -0.224000		   0.776000		  -0.224000
    10.946		-2.709631327		-44.317534591		  -0.201657		   0.656457		  -0.201657
    11.046		-2.710341776		-44.318088790		  -0.125406		   0.405975		  -0.125406
    11.146		-2.711052225		-44.318644210		  -0.136320		   0.446246		  -0.136320
    11.246		-2.711761454		-44.319198409		  -0.197361		   0.660730		  -0.197361
    11.346		-2.712471903		-44.319752609		  -0.187917		   0.670151		  -0.187917
    11.446		-2.713181131		-44.320306808		  -0.199934		   0.658152		  -0.199934
    11.546		-2.713884256		-44.320870773		  -0.223989		   0.775962		  -0.223989
    11.646		-2.714576395		-44.321446945		  -0.182760		   0.675266		  -0.182760
    11.746		-2.715268534		-44.322023116		  -0.204954		   0.794821		  -0.204954
    11.845		-2.715970438		-44.322589523		  -0.175009		   0.682880		  -0.175009
    11.945		-2.716657694		-44.323170577		  -0.208946		   0.790796		  -0.208946
    12.045		-2.717329081		-44.323773605		  -0.167298		   0.690640		  -0.167298
    12.145		-2.717976053		-44.324401046		  -0.117075		   0.465389		  -0.117075
    12.245		-2.718610819		-44.325040695		  -0.130478		   0.452015		  -0.130478
    12.345		-2.719254129		-44.325671798		  -0.228985		   0.770948		  -0.228985
    12.445		-2.719897440		-44.326302902		  -0.227996		   0.771987		  -0.227996
    12.545		-2.720549295		-44.326925460		  -0.119028		   0.412348		  -0.119028
    12.645		-2.721203592		-44.327545577		  -0.197363		   0.660738		  -0.197363
    12.745		-2.721857889		-44.328165695		  -0.137485		   0.445080		  -0.137485
    12.845		-2.722509745		-44.328788253		  -0.220000		   0.780000		  -0.220000
    12.945		-2.723161600		-44.329410812		  -0.187927		   0.670186		  -0.187927
    13.045		-2.723814676		-44.330032150		  -0.125834		   0.456732		  -0.125834
    13.145		-2.724467752		-44.330653488		  -0.128165		   0.454402		  -0.128165
    13.245		-2.725119608		-44.331276046		  -0.209989		   0.789959		  -0.209989
    13.345		-2.725771463		-44.331898605		  -0.203981		   0.795926		  -0.203981
    13.445		-2.726424540		-44.332521163		  -0.119421		   0.463122		  -0.119421
    13.545		-2.727064188		-44.333154708		  -0.169890		   0.688141		  -0.169890
    13.645		-2.727692850		-44.333801681		  -0.200973		   0.798894		  -0.200973
    13.745		-2.728327616		-44.334440109		  -0.115889		   0.466467		  -0.115889
    13.845		-2.728975809		-44.335067550		  -0.200780		   0.798126		  -0.200780
    13.945		-2.729624002		-44.335694991		  -0.201754		   0.797028		  -0.201754
    14.045		-2.730217264		-44.336373702		  -0.119851		   0.461951		  -0.119851
    14.145		-2.730769022		-44.337086593		  -0.109312		   0.421329		  -0.109312
    14.245		-2.731252420		-44.337848312		  -0.170402		   0.685891		  -0.170402
    14.345		-2.731667459		-44.338647872		  -0.120386		   0.461189		  -0.120386
    14.444		-2.732025125		-44.339476730		  -0.114515		   0.415648		  -0.114515
    14.544		-2.732326639		-44.340328781		  -0.211379		   0.785693		  -0.211379
    14.644		-2.732548807		-44.341205245		  -0.216656		   0.781757		  -0.216656
    14.744		-2.732631815		-44.342103683		  -0.223340		   0.773715		  -0.223340
    14.844		-2.732700174		-44.343004562		  -0.137340		   0.444610		  -0.137340
    14.944		-2.732731913		-44.343907882		  -0.138038		   0.444401		  -0.138038
    15.044		-2.732800272		-44.344809982		  -0.221880		   0.777580		  -0.221880
    15.144		-2.732863749		-44.345712081		  -0.238646		   0.759874		  -0.238646
    15.244		-2.732922342		-44.346612960		  -0.239319		   0.757844		  -0.239319
    15.344		-2.733017557		-44.347511398		  -0.231191		   0.765321		  -0.231191
    15.444		-2.733205545		-44.348395187		  -0.118249		   0.412017		  -0.118249
    15.544		-2.733499735		-44.349247238		  -0.213764		   0.780489		  -0.213764
    15.644		-2.733894022		-44.350057784		  -0.215578		   0.777870		  -0.215578
    15.744		-2.734373758		-44.350823165		  -0.205613		   0.787687		  -0.205613
    15.844		-2.734931620		-44.351527511		  -0.187898		   0.806273		  -0.187898
    15.944		-2.735581034		-44.352151290		  -0.113738		   0.466556		  -0.113738
    16.044		-2.736301249		-44.352689620		  -0.103219		   0.426107		  -0.103219
    16.144		-2.737065409		-44.353160812		  -0.193916		   0.800524		  -0.193916
    16.244		-2.737890604		-44.353518478		  -0.200066		   0.795286		  -0.200066
    16.344		-2.738743875		-44.353798019		  -0.208352		   0.788548		  -0.208352
    16.444		-2.739631327		-44.353948165		  -0.184920		   0.671192		  -0.184920
    16.544		-2.740517557		-44.354098312		  -0.123401		   0.458678		  -0.123401
    16.644		-2.741403788		-44.354247238		  -0.121753		   0.460798		  -0.121753
    16.744		-2.742292459		-44.354391281		  -0.210997		   0.788988		  -0.210997
    16.844		-2.743182352		-44.354513351		  -0.181045		   0.676988		  -0.181045
    16.944		-2.744072245		-44.354635421		  -0.198949		   0.800793		  -0.198949
    17.043		-2.744963358		-44.354757491		  -0.200965		   0.798860		  -0.200965
    17.143		-2.745852030		-44.354890548		  -0.202725		   0.795921		  -0.202725
    17.243		-2.746734598		-44.355066329		  -0.119293		   0.462625		  -0.119293
    17.343		-2.747617166		-44.355242111		  -0.212871		   0.786523		  -0.212871
    17.443		-2.748463114		-44.355546066		  -0.125095		   0.456743		  -0.125095
    17.543		-2.749299295		-44.355875656		  -0.208420		   0.788805		  -0.208420
    17.643		-2.750119608		-44.356244308		  -0.119901		   0.462144		  -0.119901
    17.743		-2.750910624		-44.356671554		  -0.208625		   0.789581		  -0.208625
    17.843		-2.751668680		-44.357158615		  -0.126298		   0.455719		  -0.126298
    17.943		-2.752394999		-44.357690841		  -0.215757		   0.783118		  -0.215757
    18.043		-2.753078592		-44.358276779		  -0.124600		   0.457643		  -0.124600
    18.143		-2.753754862		-44.358873702		  -0.231874		   0.767583		  -0.231874
    18.243		-2.754431131		-44.359469406		  -0.197361		   0.660731		  -0.197361
    18.343		-2.755106180		-44.360065109		  -0.222000		   0.778000		  -0.222000
    18.443		-2.755786112		-44.360658370		  -0.208000		   0.791998		  -0.208000
    18.543		-2.756464823		-44.361249191		  -0.121756		   0.460809		  -0.121756
    18.643		-2.757144754		-44.361842452		  -0.128747		   0.453819		  -0.128747
    18.743		-2.757824686		-44.362433273		  -0.126999		   0.455567		  -0.126999
    18.843		-2.758503397		-44.363025314		  -0.187924		   0.670177		  -0.187924
    18.943		-2.759184549		-44.363617355		  -0.226993		   0.772975		  -0.226993
    19.043		-2.759863260		-44.364208175		  -0.235995		   0.763985		  -0.235995
    19.143		-2.760549295		-44.364792892		  -0.197363		   0.660738		  -0.197363
    19.243		-2.761242655		-44.365369064		  -0.125832		   0.456723		  -0.125832
    19.343		-2.761934793		-44.365945236		  -0.212996		   0.786985		  -0.212996
    19.443		-2.762626932		-44.366521407		  -0.220000		   0.780000		  -0.220000
    19.543		-2.763320291		-44.367097579		  -0.131077		   0.451489		  -0.131077
    19.642		-2.764013651		-44.367673751		  -0.225999		   0.773997		  -0.225999
    19.742		-2.764705790		-44.368249923		  -0.226999		   0.772997		  -0.226999
    19.842		-2.765399149		-44.368824874		  -0.224000		   0.775999		  -0.224000
    19.942		-2.766087625		-44.369405929		  -0.120092		   0.411288		  -0.120092
    20.042		-2.766774881		-44.369989425		  -0.133407		   0.449157		  -0.133407
    20.142		-2.767463358		-44.370570480		  -0.185317		   0.672633		  -0.185317
    20.242		-2.768151834		-44.371152755		  -0.214805		   0.784289		  -0.214805
    20.342		-2.768839090		-44.371735031		  -0.119317		   0.462717		  -0.119317
    20.442		-2.769538553		-44.372300216		  -0.210252		   0.786202		  -0.210252
    20.542		-2.770292948		-44.372793380		  -0.106592		   0.423718		  -0.106592
    20.642		-2.771059549		-44.373260909		  -0.113432		   0.468271		  -0.113432
    20.742		-2.771906717		-44.373561202		  -0.195144		   0.800490		  -0.195144
    20.842		-2.772755106		-44.373861495		  -0.224055		   0.896218		  -0.224055
    20.942		-2.773634012		-44.374049484		  -0.154789		   0.539332		  -0.154789
    21.042		-2.774514139		-44.374230148		  -0.414294		   1.379187		  -0.414294
    21.142		-2.775407694		-44.374291183		  -0.216542		   0.685715		  -0.216542
    21.242		-2.776306131		-44.374291183		  -0.842698		   2.653974		  -0.842698
    21.342		-2.777205790		-44.374291183		  -0.882263		   2.632728		  -0.882263
    21.442		-2.778105448		-44.374291183		  -0.627909		   1.914232		  -0.627909
    21.542		-2.779003885		-44.374293624		  -0.410736		   1.375072		  -0.410736
    21.642		-2.779902323		-44.374300948		  -0.301416		   1.074914		  -0.301416
    21.742		-2.780801981		-44.374308273		  -0.230638		   0.888964		  -0.230638
    21.842		-2.781701639		-44.374314376		  -0.208000		   0.792001		  -0.208000
    21.942		-2.782600077		-44.374320480		  -0.174197		   0.683917		  -0.174197
    22.042		-2.783498514		-44.374327804		  -0.198002		   0.802007		  -0.198002
    22.142		-2.784396952		-44.374335128		  -0.114766		   0.467802		  -0.114766
    22.242		-2.785296610		-44.374342452		  -0.202000		   0.798000		  -0.202000
    22.341		-2.786196268		-44.374348556		  -0.190502		   0.667613		  -0.190502
    22.441		-2.787094706		-44.374354659		  -0.211998		   0.787994		  -0.211998
    22.541		-2.787993143		-44.374358322		  -0.107870		   0.423511		  -0.107870
    22.641		-2.788892801		-44.374363204		  -0.203999		   0.795995		  -0.203999
    22.741		-2.789792459		-44.374368087		  -0.116512		   0.466049		  -0.116512
    22.841		-2.790690897		-44.374371749		  -0.204998		   0.794994		  -0.204998
    22.941		-2.791589334		-44.374376632		  -0.197996		   0.801985		  -0.197996
    23.041		-2.792488993		-44.374381515		  -0.198001		   0.802004		  -0.198001
    23.141		-2.793388651		-44.374386398		  -0.112653		   0.418727		  -0.112653
    23.241		-2.794287088		-44.374391281		  -0.222997		   0.776988		  -0.222997
    23.341		-2.795185526		-44.374396163		  -0.231999		   0.767997		  -0.231999
    23.441		-2.796083963		-44.374401046		  -0.221998		   0.777992		  -0.221998
    23.541		-2.796983622		-44.374405929		  -0.127582		   0.454983		  -0.127582
    23.641		-2.797883280		-44.374410812		  -0.221999		   0.777998		  -0.221999
    23.741		-2.798781717		-44.374418136		  -0.126416		   0.456148		  -0.126416
    23.841		-2.799680155		-44.374427902		  -0.168189		   0.689919		  -0.168189
    23.941		-2.800579813		-44.374437667		  -0.111270		   0.471296		  -0.111270
    24.041		-2.801479471		-44.374447433		  -0.206000		   0.794001		  -0.206000
    24.141		-2.802377909		-44.374455978		  -0.121173		   0.461391		  -0.121173
    24.241		-2.803276346		-44.374465743		  -0.209999		   0.789997		  -0.209999
    24.341		-2.804176004		-44.374474288		  -0.120009		   0.462557		  -0.120009
